Employee_ID,Age,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality
EMP4324,48,Consulting,15,Hybrid,60,14,3,Medium,1,Daily,Poor
EMP4325,22,Consulting,18,Onsite,37,2,2,Low,2,Weekly,Good
EMP4326,30,Healthcare,13,Remote,27,14,5,Low,5,Weekly,Good
EMP4327,44,Manufacturing,33,Remote,55,0,1,High,2,Weekly,Good
EMP4328,23,Education,4,Hybrid,20,11,4,High,3,None,Average
EMP4329,55,Retail,4,Onsite,37,8,3,Medium,3,Daily,Good
EMP4330,35,Manufacturing,18,Onsite,54,11,5,Medium,3,Daily,Good
EMP4331,55,Healthcare,35,Hybrid,38,9,5,Medium,4,Daily,Poor
EMP4332,57,Finance,3,Remote,48,6,3,Medium,2,Daily,Good
EMP4333,32,Manufacturing,34,Remote,43,9,5,Low,3,Weekly,Average
EMP4334,22,Education,13,Hybrid,29,0,4,Low,4,Daily,Average
EMP4335,55,Retail,2,Hybrid,40,9,1,High,5,Weekly,Poor
EMP4336,47,Healthcare,19,Remote,33,1,2,Medium,2,None,Poor
EMP4337,44,Retail,21,Onsite,53,15,2,Low,5,None,Average
EMP4338,58,Manufacturing,26,Hybrid,54,15,2,High,3,None,Poor
EMP4339,56,Manufacturing,1,Remote,44,0,1,High,2,Daily,Good
EMP4340,40,Finance,27,Remote,41,4,1,High,2,Daily,Poor
EMP4341,56,Finance,33,Remote,25,12,1,Low,4,None,Average
EMP4342,45,Retail,7,Remote,21,15,4,Low,5,None,Good
EMP4343,56,Education,17,Remote,53,11,4,Medium,1,Daily,Good
EMP4344,30,IT,2,Onsite,41,0,1,High,1,Weekly,Good
EMP4345,34,Finance,12,Remote,41,0,1,Medium,3,None,Average
EMP4346,57,Manufacturing,21,Onsite,42,15,1,Medium,3,None,Good
EMP4347,32,Education,1,Onsite,23,14,2,Low,2,Daily,Poor
EMP4348,46,Manufacturing,20,Remote,41,8,5,Medium,1,Daily,Average
EMP4349,40,Healthcare,9,Remote,52,0,2,High,3,Daily,Average
EMP4350,60,Retail,11,Onsite,26,9,5,High,3,Weekly,Poor
EMP4351,37,Manufacturing,18,Remote,20,5,2,Low,2,None,Poor
EMP4352,54,IT,12,Onsite,21,0,5,Low,3,Weekly,Poor
EMP4353,38,Manufacturing,29,Onsite,24,5,1,Medium,3,Weekly,Good
EMP4354,50,Healthcare,33,Remote,58,4,3,High,2,Daily,Average
EMP4355,46,Finance,15,Hybrid,29,12,4,Medium,4,Weekly,Average
EMP4356,26,Education,14,Onsite,55,0,3,Medium,4,Weekly,Average
EMP4357,52,Healthcare,30,Remote,32,7,3,Medium,4,Daily,Good
EMP4358,51,Finance,28,Remote,29,3,4,Low,5,None,Good
EMP4359,30,Healthcare,27,Remote,58,4,2,Low,3,None,Good
EMP4360,38,Consulting,19,Onsite,23,10,3,High,3,None,Poor
EMP4361,24,Education,30,Onsite,20,2,4,High,1,Weekly,Poor
EMP4362,43,Retail,26,Hybrid,50,11,1,High,5,Daily,Good
EMP4363,56,Education,28,Onsite,29,7,4,High,4,Daily,Good
EMP4364,36,Retail,16,Onsite,60,1,1,High,2,Weekly,Average
EMP4365,26,Manufacturing,21,Hybrid,41,3,3,Medium,2,Daily,Poor
EMP4366,26,IT,3,Hybrid,28,13,1,Low,2,Weekly,Poor
EMP4367,37,IT,3,Remote,53,0,3,Low,2,Daily,Poor
EMP4368,59,IT,3,Remote,56,13,2,High,1,None,Average
EMP4369,58,Manufacturing,25,Remote,55,1,3,Medium,5,Daily,Poor
EMP4370,36,Manufacturing,34,Onsite,33,5,4,High,3,Daily,Poor
EMP4371,59,Healthcare,16,Hybrid,47,7,3,Low,1,None,Poor
EMP4372,56,Education,11,Onsite,33,1,2,Low,5,Weekly,Average
EMP4373,23,Manufacturing,34,Hybrid,44,3,2,High,3,None,Average
EMP4374,24,IT,4,Remote,56,13,1,Medium,4,Daily,Good
EMP4375,28,Finance,7,Remote,59,6,3,Low,1,Daily,Average
EMP4376,31,Retail,27,Remote,39,2,1,Low,4,None,Good
EMP4377,38,Finance,25,Onsite,37,6,1,Low,5,None,Good
EMP4378,56,IT,30,Remote,60,3,5,Low,2,None,Good
EMP4379,47,Consulting,21,Remote,51,6,5,High,2,Weekly,Average
EMP4380,47,Healthcare,19,Onsite,26,11,5,Low,1,Daily,Good
EMP4381,43,Healthcare,19,Remote,46,2,3,Medium,1,None,Poor
EMP4382,27,Finance,33,Remote,33,10,4,High,1,Daily,Average
EMP4383,25,Retail,26,Onsite,23,8,5,Low,2,Weekly,Average
EMP4384,35,Retail,3,Remote,21,6,3,Medium,4,None,Poor
EMP4385,50,Finance,22,Onsite,39,1,3,Low,3,None,Average
EMP4386,30,Education,12,Remote,26,11,3,Low,3,Daily,Good
EMP4387,32,Consulting,4,Remote,58,3,5,Medium,3,None,Good
EMP4388,54,Finance,1,Hybrid,48,11,4,High,5,Weekly,Good
EMP4389,23,Manufacturing,26,Onsite,33,6,3,High,3,Daily,Good
EMP4390,29,Healthcare,35,Onsite,25,12,4,Medium,4,Daily,Good
EMP4391,41,Manufacturing,2,Onsite,48,13,3,Medium,3,None,Poor
EMP4392,39,Retail,18,Hybrid,53,3,1,High,2,Daily,Poor
EMP4393,22,Education,22,Onsite,60,3,5,High,2,Weekly,Poor
EMP4394,48,Finance,30,Remote,50,8,4,Medium,4,None,Good
EMP4395,52,Healthcare,23,Hybrid,21,11,5,High,3,None,Good
EMP4396,28,IT,29,Remote,43,9,4,Medium,1,Daily,Average
EMP4397,36,Finance,1,Remote,31,8,3,Medium,1,None,Good
EMP4398,29,IT,33,Onsite,58,5,4,High,3,None,Poor
EMP4399,26,IT,32,Hybrid,21,8,5,High,4,Daily,Good
EMP4400,27,Finance,31,Onsite,60,7,1,High,5,Weekly,Average
EMP4401,31,Healthcare,14,Onsite,30,15,4,Low,5,Daily,Good
EMP4402,47,Education,19,Remote,30,4,4,High,4,Weekly,Poor
EMP4403,45,Finance,28,Remote,49,12,1,High,5,None,Poor
EMP4404,50,Consulting,29,Hybrid,33,12,4,Low,3,None,Average
EMP4405,46,IT,5,Remote,56,5,3,High,3,None,Good
EMP4406,24,Education,15,Remote,46,14,3,Medium,4,Weekly,Good
EMP4407,24,Finance,13,Remote,28,6,4,High,3,Weekly,Good
EMP4408,53,Retail,9,Onsite,25,7,3,Low,3,None,Poor
EMP4409,45,Education,26,Remote,57,11,4,Medium,3,Weekly,Poor
EMP4410,37,Healthcare,27,Onsite,52,2,1,High,1,Daily,Poor
EMP4411,29,Finance,26,Remote,34,15,5,Medium,4,Daily,Good
EMP4412,38,Consulting,6,Onsite,56,9,4,High,3,None,Good
EMP4413,60,Finance,3,Remote,25,11,4,Medium,2,Daily,Poor
EMP4414,47,Education,29,Onsite,43,1,3,High,4,Daily,Average
EMP4415,40,Healthcare,10,Hybrid,30,4,5,High,2,Weekly,Poor
EMP4416,48,Finance,26,Onsite,40,4,5,High,1,None,Average
EMP4417,44,Retail,20,Onsite,20,10,5,Low,4,None,Average
EMP4418,37,IT,13,Onsite,50,15,5,High,3,Daily,Average
EMP4419,37,Education,25,Hybrid,57,2,3,High,1,Weekly,Good
EMP4420,50,Healthcare,4,Remote,48,10,4,Low,5,Daily,Poor
EMP4421,57,Healthcare,35,Remote,28,10,2,Medium,3,None,Average
EMP4422,42,Healthcare,11,Remote,29,12,2,Medium,1,Weekly,Good
EMP4423,24,Manufacturing,1,Hybrid,47,2,5,Low,2,Daily,Poor
EMP4424,25,Retail,21,Hybrid,45,5,5,High,2,Weekly,Average
EMP4425,39,IT,26,Hybrid,26,9,2,High,2,Daily,Good
EMP4426,40,Manufacturing,2,Remote,30,4,2,Low,2,None,Good
EMP4427,29,Consulting,29,Hybrid,51,7,2,High,3,Daily,Average
EMP4428,56,Manufacturing,6,Onsite,43,8,3,Medium,2,Daily,Average
EMP4429,29,Finance,11,Onsite,28,4,1,High,5,None,Good
EMP4430,23,Finance,31,Hybrid,51,7,1,High,1,None,Good
EMP4431,49,Healthcare,33,Remote,44,11,4,High,5,Daily,Poor
EMP4432,55,Manufacturing,10,Hybrid,27,0,1,High,3,Weekly,Poor
EMP4433,38,Healthcare,26,Hybrid,56,12,1,High,3,Daily,Average
EMP4434,40,Manufacturing,31,Remote,56,4,4,Low,2,Weekly,Good
EMP4435,34,Finance,23,Onsite,40,6,3,High,4,Weekly,Good
EMP4436,52,IT,30,Remote,22,6,5,Low,2,None,Poor
EMP4437,31,IT,21,Onsite,22,14,1,High,4,Daily,Good
EMP4438,54,IT,22,Onsite,60,8,2,High,1,Weekly,Average
EMP4439,47,Healthcare,24,Remote,45,1,1,Medium,2,Daily,Poor
EMP4440,39,Manufacturing,1,Onsite,45,5,1,High,4,None,Average
EMP4441,52,Manufacturing,34,Onsite,37,15,2,Low,4,Daily,Good
EMP4442,26,IT,2,Hybrid,56,9,3,Low,3,None,Good
EMP4443,34,Education,26,Onsite,26,15,1,Low,2,Weekly,Average
EMP4444,26,Healthcare,18,Remote,53,4,2,Low,4,Daily,Good
EMP4445,50,Consulting,5,Remote,23,0,4,Medium,4,Daily,Poor
EMP4446,51,Retail,20,Onsite,47,10,1,Medium,1,Weekly,Good
EMP4447,55,Manufacturing,19,Remote,20,6,4,High,3,Daily,Average
EMP4448,31,Healthcare,31,Remote,38,9,4,Medium,2,Weekly,Poor
EMP4449,48,Healthcare,24,Remote,29,1,2,Low,1,None,Good
EMP4450,43,Consulting,3,Remote,39,1,1,Low,3,Daily,Good
EMP4451,32,Consulting,1,Onsite,49,7,4,Medium,3,Weekly,Poor
EMP4452,38,Healthcare,24,Remote,20,1,1,Low,4,Daily,Poor
EMP4453,30,IT,13,Remote,60,14,4,Medium,5,None,Good
EMP4454,28,Finance,29,Onsite,37,8,2,Low,4,Daily,Good
EMP4455,30,Manufacturing,28,Remote,47,6,5,High,4,Weekly,Poor
EMP4456,54,Retail,7,Remote,38,10,3,Low,2,Weekly,Poor
EMP4457,43,IT,27,Onsite,54,0,3,High,2,Weekly,Poor
EMP4458,40,Consulting,34,Onsite,37,9,5,High,2,Daily,Average
EMP4459,53,Healthcare,6,Remote,37,4,1,Low,3,Weekly,Poor
EMP4460,31,Healthcare,12,Hybrid,29,9,2,High,4,Weekly,Good
EMP4461,35,IT,9,Onsite,29,8,1,High,4,Weekly,Poor
EMP4462,25,Finance,22,Hybrid,58,10,4,High,4,Weekly,Poor
EMP4463,42,Finance,18,Remote,20,2,3,Low,4,None,Average
EMP4464,52,Consulting,22,Onsite,56,2,1,Low,2,Weekly,Good
EMP4465,58,Healthcare,3,Hybrid,59,7,4,High,3,None,Good
EMP4466,51,IT,3,Onsite,55,4,1,High,1,Weekly,Average
EMP4467,55,Consulting,33,Hybrid,43,5,4,Medium,3,Daily,Poor
EMP4468,30,Healthcare,16,Onsite,30,12,2,High,1,None,Average
EMP4469,28,IT,18,Onsite,32,10,3,Medium,4,None,Good
EMP4470,60,Retail,13,Onsite,39,8,5,Medium,4,Weekly,Poor
EMP4471,45,Consulting,13,Onsite,37,7,4,Medium,4,Weekly,Poor
EMP4472,51,Manufacturing,23,Onsite,28,4,5,High,4,Weekly,Average
EMP4473,53,Consulting,7,Hybrid,29,2,1,Low,1,Weekly,Average
EMP4474,24,Manufacturing,4,Onsite,25,8,5,Medium,4,Weekly,Average
EMP4475,52,Retail,32,Hybrid,34,12,2,Medium,1,Weekly,Good
EMP4476,27,IT,28,Onsite,54,12,1,Medium,4,None,Good
EMP4477,43,Retail,2,Hybrid,54,14,5,Low,5,None,Poor
EMP4478,40,Retail,3,Remote,42,10,4,Low,2,Weekly,Poor
EMP4479,36,Finance,30,Remote,54,14,5,Medium,1,Daily,Good
EMP4480,22,Retail,30,Hybrid,60,3,4,High,3,None,Good
EMP4481,33,Finance,20,Onsite,44,6,3,Medium,3,None,Poor
EMP4482,60,Education,23,Onsite,31,4,3,Low,3,Weekly,Average
EMP4483,28,Healthcare,6,Remote,27,7,4,Medium,2,Daily,Good
EMP4484,33,Finance,13,Onsite,21,3,1,Medium,5,Daily,Poor
EMP4485,53,Healthcare,1,Hybrid,39,6,5,Low,3,None,Good
EMP4486,56,Education,35,Onsite,25,13,2,Medium,3,Weekly,Good
EMP4487,34,Education,9,Hybrid,51,8,2,Low,4,Weekly,Average
EMP4488,37,Retail,10,Remote,48,12,1,Low,2,Daily,Average
EMP4489,22,Education,16,Hybrid,26,9,4,Low,4,None,Good
EMP4490,44,Retail,9,Remote,49,6,4,Medium,5,None,Good
EMP4491,27,Consulting,5,Remote,22,2,4,Medium,1,Weekly,Good
EMP4492,49,Consulting,14,Hybrid,36,3,1,High,2,Weekly,Poor
EMP4493,55,Finance,9,Onsite,42,9,2,Medium,1,Weekly,Average
EMP4494,53,Manufacturing,5,Remote,38,2,3,Low,2,Weekly,Poor
EMP4495,38,Education,35,Hybrid,54,3,4,Medium,4,Weekly,Poor
EMP4496,39,IT,34,Remote,31,14,5,Low,3,Weekly,Good
EMP4497,56,IT,16,Hybrid,44,12,4,High,4,Weekly,Average
EMP4498,48,IT,13,Hybrid,43,6,1,Low,4,Weekly,Average
EMP4499,24,Finance,19,Remote,47,4,2,High,4,None,Poor
EMP4500,28,Manufacturing,2,Onsite,28,2,1,High,1,Weekly,Average
EMP4501,58,Retail,18,Hybrid,33,13,5,Low,3,Weekly,Average
EMP4502,35,Finance,31,Onsite,58,0,2,Medium,5,Weekly,Good
EMP4503,60,Healthcare,5,Hybrid,57,0,2,Low,2,Daily,Good
EMP4504,54,Finance,18,Remote,45,14,1,Medium,1,Daily,Poor
EMP4505,30,Manufacturing,30,Remote,32,12,1,Medium,4,Weekly,Average
EMP4506,46,Finance,19,Hybrid,22,12,4,Medium,4,None,Poor
EMP4507,49,Manufacturing,15,Remote,50,9,1,Low,3,None,Poor
EMP4508,47,Finance,10,Remote,21,15,2,Medium,2,Weekly,Average
EMP4509,26,Healthcare,6,Remote,60,8,3,High,4,Weekly,Average
EMP4510,47,Retail,20,Hybrid,34,5,3,High,1,None,Poor
EMP4511,52,Healthcare,35,Hybrid,27,5,4,Low,3,Weekly,Good
EMP4512,27,IT,23,Onsite,25,10,4,High,2,None,Poor
EMP4513,59,IT,8,Hybrid,22,13,4,High,3,Daily,Poor
EMP4514,45,Retail,12,Remote,42,14,3,Medium,2,Weekly,Good
EMP4515,29,Manufacturing,9,Hybrid,24,9,1,Medium,1,Weekly,Average
EMP4516,60,Education,15,Onsite,47,4,5,Low,1,Daily,Poor
EMP4517,57,Finance,23,Onsite,20,6,5,Medium,4,Daily,Poor
EMP4518,28,Finance,15,Hybrid,52,5,3,High,1,Daily,Good
EMP4519,23,Manufacturing,17,Onsite,49,9,1,Medium,4,Daily,Good
EMP4520,54,Healthcare,1,Hybrid,56,14,5,Low,3,Weekly,Good
EMP4521,25,Healthcare,31,Hybrid,30,5,2,Low,5,Weekly,Good
EMP4522,39,Healthcare,28,Hybrid,51,3,4,Medium,5,Daily,Average
EMP4523,55,Consulting,25,Remote,59,12,4,Low,1,None,Good
EMP4524,26,Manufacturing,21,Remote,42,5,2,Medium,4,None,Poor
EMP4525,45,Finance,16,Onsite,24,13,1,High,3,Daily,Average
EMP4526,56,Retail,8,Hybrid,52,3,1,Medium,4,None,Good
EMP4527,52,Consulting,20,Onsite,27,1,5,High,4,None,Good
EMP4528,23,Manufacturing,24,Remote,46,8,2,Medium,5,Daily,Good
EMP4529,43,IT,12,Hybrid,25,14,5,High,5,None,Poor
EMP4530,49,Manufacturing,28,Remote,38,15,1,Low,4,Weekly,Average
EMP4531,34,IT,13,Hybrid,50,15,4,High,5,None,Good
EMP4532,49,Healthcare,5,Onsite,40,5,2,Low,3,Weekly,Average
EMP4533,51,IT,17,Remote,45,14,1,Low,5,None,Poor
EMP4534,50,Healthcare,7,Hybrid,48,7,4,Low,4,Daily,Average
EMP4535,54,Consulting,10,Hybrid,43,2,3,Low,4,None,Average
EMP4536,24,Education,31,Hybrid,57,1,2,Low,2,Weekly,Average
EMP4537,38,Healthcare,1,Onsite,20,12,1,Low,1,Weekly,Average
EMP4538,41,IT,31,Remote,20,1,1,Low,4,Weekly,Average
EMP4539,34,Healthcare,35,Hybrid,40,4,2,High,4,None,Average
EMP4540,36,IT,32,Remote,45,15,2,High,1,Daily,Average
EMP4541,51,Retail,32,Onsite,54,15,3,Low,3,Weekly,Good
EMP4542,35,Healthcare,5,Onsite,39,13,4,Low,2,Weekly,Average
EMP4543,52,Education,18,Onsite,51,9,2,Medium,2,Daily,Good
EMP4544,56,Education,5,Hybrid,35,3,5,Medium,5,None,Average
EMP4545,30,IT,27,Onsite,48,5,5,Low,4,Weekly,Average
EMP4546,59,IT,12,Remote,49,9,2,High,4,None,Good
EMP4547,60,Retail,35,Onsite,47,15,4,High,5,Daily,Good
EMP4548,45,Healthcare,29,Hybrid,36,9,4,Medium,5,Daily,Poor
EMP4549,37,Healthcare,17,Hybrid,58,10,3,Low,4,Daily,Good
EMP4550,40,Education,18,Onsite,42,3,4,Medium,4,Daily,Average
EMP4551,30,Healthcare,21,Onsite,48,1,1,Medium,3,Daily,Good
EMP4552,57,Healthcare,27,Onsite,56,2,3,Low,4,Daily,Poor
EMP4553,48,Consulting,3,Remote,58,11,3,Low,4,Weekly,Poor
EMP4554,51,Healthcare,14,Onsite,49,11,2,Medium,5,Weekly,Poor
EMP4555,46,Consulting,10,Hybrid,25,4,5,Low,2,Weekly,Good
EMP4556,56,Finance,27,Remote,48,15,3,High,3,None,Poor
EMP4557,25,Consulting,30,Hybrid,20,14,1,Medium,1,Daily,Poor
EMP4558,22,Retail,26,Onsite,39,15,4,High,1,None,Good
EMP4559,42,Finance,18,Hybrid,43,4,5,Low,1,Weekly,Good
EMP4560,40,Finance,7,Hybrid,60,10,3,High,3,Weekly,Poor
EMP4561,51,Retail,26,Onsite,43,2,2,High,4,Weekly,Average
EMP4562,34,Manufacturing,3,Remote,51,10,3,Medium,1,Daily,Average
EMP4563,34,Healthcare,30,Hybrid,59,5,5,Low,4,None,Poor
EMP4564,28,IT,28,Hybrid,56,10,5,High,1,None,Average
EMP4565,46,Finance,27,Remote,39,0,2,High,1,Daily,Good
EMP4566,37,Education,27,Remote,23,1,1,Medium,3,Weekly,Poor
EMP4567,48,Consulting,25,Hybrid,50,7,5,Low,2,Weekly,Good
EMP4568,32,Manufacturing,17,Remote,33,1,1,Medium,5,None,Poor
EMP4569,28,IT,32,Hybrid,50,8,4,Low,2,Daily,Average
EMP4570,41,Retail,22,Onsite,33,3,5,Low,5,Daily,Average
EMP4571,57,Manufacturing,27,Hybrid,45,0,2,Medium,2,Weekly,Poor
EMP4572,42,IT,32,Hybrid,53,2,2,Low,3,Daily,Poor
EMP4573,56,Consulting,35,Onsite,51,2,1,Low,4,Daily,Good
EMP4574,57,IT,14,Onsite,24,8,5,Low,5,Daily,Poor
EMP4575,32,Retail,9,Onsite,34,15,3,Medium,1,Weekly,Average
EMP4576,57,Healthcare,23,Onsite,25,9,3,High,3,Daily,Good
EMP4577,25,Finance,13,Remote,45,11,1,Low,1,None,Good
EMP4578,35,Consulting,34,Remote,48,7,5,Low,4,Weekly,Good
EMP4579,44,Manufacturing,22,Hybrid,49,2,2,Medium,3,Daily,Poor
EMP4580,35,Education,6,Remote,27,5,2,Low,2,Daily,Average
EMP4581,43,Consulting,9,Onsite,58,15,2,Medium,4,Weekly,Good
EMP4582,58,Manufacturing,25,Remote,55,9,1,Medium,5,Daily,Good
EMP4583,29,Finance,34,Onsite,28,15,1,Medium,2,Weekly,Poor
EMP4584,36,Retail,22,Remote,51,7,4,High,4,Weekly,Good
EMP4585,48,Manufacturing,13,Onsite,41,12,5,Low,3,Daily,Poor
EMP4586,48,IT,3,Hybrid,20,5,1,Low,4,Daily,Average
EMP4587,29,Healthcare,26,Onsite,21,8,3,Medium,5,Daily,Average
EMP4588,38,IT,12,Hybrid,23,9,3,Low,1,Weekly,Poor
EMP4589,38,Consulting,28,Remote,24,12,4,Medium,4,Daily,Average
EMP4590,26,IT,2,Onsite,36,14,4,Low,1,None,Average
EMP4591,35,Manufacturing,24,Hybrid,35,9,4,High,5,None,Good
EMP4592,53,Retail,20,Onsite,23,0,5,High,3,Daily,Good
EMP4593,25,Healthcare,31,Onsite,39,14,1,Low,1,Weekly,Good
EMP4594,22,Education,21,Hybrid,42,13,3,Medium,3,Weekly,Good
EMP4595,34,Finance,15,Onsite,29,13,3,Medium,1,Daily,Good
EMP4596,31,Education,32,Remote,20,8,3,High,1,None,Good
EMP4597,26,Education,10,Onsite,24,13,1,High,4,None,Good
EMP4598,54,Healthcare,32,Hybrid,27,7,5,Medium,2,Daily,Poor
EMP4599,34,Healthcare,6,Hybrid,55,11,1,Low,5,Daily,Average
EMP4600,47,Retail,26,Onsite,48,10,2,Low,2,Daily,Poor
EMP4601,39,IT,16,Hybrid,20,12,5,High,3,Weekly,Average
EMP4602,26,Healthcare,35,Hybrid,41,7,1,Low,4,Daily,Poor
EMP4603,30,Finance,22,Remote,41,15,5,High,2,None,Average
EMP4604,49,IT,7,Remote,36,5,2,High,5,Weekly,Poor
EMP4605,57,Consulting,25,Hybrid,23,10,4,Low,2,Daily,Average
EMP4606,44,Education,26,Onsite,23,8,1,Medium,4,Daily,Good
EMP4607,49,Retail,3,Onsite,23,15,5,High,3,Weekly,Good
EMP4608,53,Retail,19,Remote,48,1,4,High,4,Daily,Average
EMP4609,45,Retail,17,Onsite,36,4,5,High,4,None,Good
EMP4610,47,Education,31,Hybrid,32,12,4,Medium,1,None,Poor
EMP4611,28,Education,22,Remote,37,2,3,High,3,Daily,Poor
EMP4612,58,Consulting,8,Remote,49,0,1,Low,4,Daily,Poor
EMP4613,23,Manufacturing,7,Remote,50,12,5,Medium,1,Weekly,Good
EMP4614,57,Education,25,Onsite,35,12,2,Low,2,Weekly,Poor
EMP4615,27,Retail,2,Onsite,24,0,4,Low,3,Weekly,Poor
EMP4616,52,Retail,20,Remote,45,11,3,Low,4,Weekly,Good
EMP4617,48,IT,22,Hybrid,55,8,1,High,1,Weekly,Poor
EMP4618,53,Education,21,Remote,28,2,4,Medium,2,Weekly,Poor
EMP4619,56,Consulting,25,Onsite,36,10,5,Low,2,Weekly,Average
EMP4620,38,Consulting,7,Hybrid,20,9,4,Medium,5,Daily,Average
EMP4621,22,Finance,22,Hybrid,39,7,3,Medium,3,Daily,Average
EMP4622,29,Consulting,2,Onsite,33,6,1,Low,1,Daily,Poor
EMP4623,40,IT,18,Onsite,21,3,2,Low,2,Weekly,Good
EMP4624,55,Retail,25,Hybrid,22,8,4,Medium,5,None,Average
EMP4625,51,Retail,6,Remote,44,0,2,High,1,None,Poor
EMP4626,23,Manufacturing,14,Remote,39,12,2,Low,4,Weekly,Average
EMP4627,60,Retail,24,Onsite,36,11,5,High,1,Daily,Average
EMP4628,38,IT,11,Hybrid,33,14,2,High,1,Daily,Average
EMP4629,36,Finance,29,Remote,50,9,4,High,1,None,Poor
EMP4630,25,Manufacturing,14,Onsite,29,5,4,Low,4,Weekly,Poor
EMP4631,47,Retail,6,Onsite,20,6,2,Low,2,Weekly,Good
EMP4632,24,Consulting,34,Hybrid,31,5,1,Low,5,Daily,Poor
EMP4633,51,Finance,9,Hybrid,32,1,5,High,4,None,Poor
EMP4634,48,Consulting,22,Onsite,43,10,4,High,2,Daily,Poor
EMP4635,55,Healthcare,3,Remote,35,8,5,High,2,Daily,Good
EMP4636,44,Manufacturing,32,Remote,44,13,3,Medium,2,None,Poor
EMP4637,48,Manufacturing,35,Onsite,22,14,4,High,5,Weekly,Average
EMP4638,22,Retail,9,Onsite,26,9,4,Low,2,Weekly,Average
EMP4639,37,Healthcare,28,Hybrid,54,14,5,Low,2,Daily,Average
EMP4640,53,Consulting,24,Hybrid,28,11,4,High,5,None,Good
EMP4641,45,Finance,23,Hybrid,55,9,1,High,5,None,Average
EMP4642,28,Consulting,31,Onsite,20,11,1,Low,3,Weekly,Poor
EMP4643,25,Consulting,29,Onsite,32,15,3,Low,4,Weekly,Good
EMP4644,29,IT,3,Remote,43,4,5,Medium,1,None,Average
EMP4645,56,Finance,12,Onsite,58,9,3,Low,2,Weekly,Poor
EMP4646,54,Consulting,8,Onsite,40,5,4,High,1,Daily,Average
EMP4647,38,Education,14,Remote,33,2,1,High,4,Daily,Average
EMP4648,25,Manufacturing,21,Remote,57,0,4,Low,3,None,Good
EMP4649,41,Finance,11,Remote,39,10,1,Medium,4,Weekly,Average
EMP4650,27,Consulting,1,Onsite,57,4,1,Low,4,Weekly,Average
EMP4651,23,IT,16,Onsite,57,3,3,High,1,Daily,Good
EMP4652,55,Retail,32,Remote,34,4,1,High,5,Weekly,Average
EMP4653,43,Finance,16,Onsite,40,12,4,Medium,1,Weekly,Average
EMP4654,23,Retail,8,Hybrid,20,7,2,High,2,Daily,Good
EMP4655,49,IT,16,Hybrid,41,2,2,Medium,5,Daily,Poor
EMP4656,36,Finance,14,Hybrid,25,3,4,Low,2,Daily,Poor
EMP4657,57,Healthcare,17,Hybrid,28,9,2,Medium,2,None,Average
EMP4658,25,Manufacturing,32,Hybrid,21,12,4,Low,1,Weekly,Average
EMP4659,41,IT,23,Hybrid,48,2,1,Low,3,None,Poor
EMP4660,32,Healthcare,25,Hybrid,33,8,4,Low,5,Daily,Poor
EMP4661,45,Manufacturing,23,Onsite,33,9,1,Low,4,Weekly,Average
EMP4662,39,Retail,21,Hybrid,25,8,5,Medium,3,None,Good
EMP4663,33,Retail,2,Onsite,53,1,5,Medium,1,Weekly,Good
EMP4664,51,IT,8,Hybrid,46,3,5,Medium,5,Daily,Good
EMP4665,44,Retail,23,Remote,26,2,5,Medium,5,None,Poor
EMP4666,43,Healthcare,6,Remote,58,15,2,High,4,Daily,Good
EMP4667,54,Healthcare,33,Onsite,25,5,5,High,2,Weekly,Good
EMP4668,54,Finance,4,Onsite,20,13,4,Medium,1,Daily,Average
EMP4669,28,Finance,6,Onsite,35,9,3,High,3,Weekly,Average
EMP4670,41,Manufacturing,27,Remote,30,13,4,Low,2,Daily,Poor
EMP4671,46,IT,7,Onsite,33,7,5,Low,4,Weekly,Good
EMP4672,53,Healthcare,7,Onsite,37,8,1,High,1,Daily,Poor
EMP4673,31,Education,11,Onsite,22,11,1,High,1,Daily,Good
EMP4674,43,Finance,32,Hybrid,50,13,4,High,2,Weekly,Good
EMP4675,22,Retail,8,Onsite,58,2,2,Medium,3,Weekly,Poor
EMP4676,58,Healthcare,34,Hybrid,55,12,2,Low,1,None,Average
EMP4677,25,Healthcare,33,Onsite,53,13,1,High,1,Weekly,Good
EMP4678,38,IT,26,Onsite,20,4,4,High,3,None,Good
EMP4679,56,Finance,4,Remote,37,14,4,Low,1,Daily,Average
EMP4680,49,Manufacturing,18,Remote,60,14,3,Medium,1,None,Poor
EMP4681,57,Education,4,Remote,35,3,4,High,4,None,Poor
EMP4682,28,Healthcare,8,Remote,39,5,2,High,5,Weekly,Poor
EMP4683,34,IT,20,Hybrid,21,6,4,Low,4,Weekly,Average
EMP4684,27,Finance,18,Onsite,41,7,5,Low,3,None,Poor
EMP4685,52,Education,5,Onsite,40,14,3,High,4,Weekly,Poor
EMP4686,58,Retail,15,Onsite,45,1,1,Medium,3,Weekly,Average
EMP4687,45,Retail,20,Hybrid,34,0,5,Low,1,Weekly,Good
EMP4688,29,Manufacturing,27,Hybrid,50,3,3,Medium,4,None,Good
EMP4689,30,IT,1,Remote,40,2,3,Medium,4,Weekly,Poor
EMP4690,45,Finance,34,Hybrid,40,3,5,High,5,None,Good
EMP4691,50,Education,21,Onsite,38,8,2,Medium,5,Daily,Good
